trajectory_id,method,seed,candidate_stage,rep,stress,year,action_id,edit_type,K,underwriting_result,loss_total,mu_hat_total,reward,discount,psi_z,psi_p,c_zonal,gamma_p,z_delta,decision_cost
30600094,Mean DQN,707,3,94,historical,2023,SHIFT|unit=34091|from=34|to=11|PRICE=1,SHIFT,96,325298.51807611063,19171330.51288397,18052434.287926,281673.0873859148,0.9409,0.028706204241070964,0.005290320576419398,0.31068873353065085,0.037233626477295,4.1403829631775776e-08,43625.430690195826
30600094,Mean DQN,707,3,94,historical,2024,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,599497.0105284043,18924783.470375475,18078037.482318405,556768.6897026191,0.912673,0.028408442948166773,0.005449227314553322,0.31066261148162455,0.02162974435954457,0.0001506537203152709,42728.320825785224
30600094,Mean DQN,707,3,94,historical,2025,SHIFT|unit=75056|from=75|to=92|PRICE=2,SHIFT,96,4086037.873185994,15370366.748517415,18015189.464540195,4041033.5142404563,0.8852928099999999,0.028866008714461204,0.00610324919508013,0.3089619125055518,0.04082933842121393,0.0017972420153141815,45004.35894553795
30600095,Mean DQN,707,3,95,historical,2021,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,885232.1243895143,18351816.817894418,17812082.353966605,841534.1267590136,1.0,0.026619451552693112,0.00548024503382271,0.3107012662647423,0.07629639424332038,0.0001063311680022059,43697.99763050073
30600095,Mean DQN,707,3,95,historical,2022,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,-56246.72623246163,19344118.912124675,17859140.91286316,-97971.30063064332,0.97,0.02719521425622296,0.005800779854174924,0.31068860954001876,0.018950521332755123,9.225988430381835e-05,41724.574398181685
30600095,Mean DQN,707,3,95,historical,2023,SHIFT|unit=34091|from=34|to=11|PRICE=1,SHIFT,96,1022030.8335191198,18474598.19744096,18052434.287926,978405.4028289239,0.9409,0.028706204241070964,0.005290320576419398,0.31068873353065085,0.037233626477295,4.1403829631775776e-08,43625.430690195826
30600095,Mean DQN,707,3,95,historical,2024,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,3746837.3127840906,15777443.168119788,18078037.482318405,3704108.9919583052,0.912673,0.028408442948166773,0.005449227314553322,0.31066261148162455,0.02162974435954457,0.0001506537203152709,42728.320825785224
30600095,Mean DQN,707,3,95,historical,2025,SHIFT|unit=75056|from=75|to=92|PRICE=2,SHIFT,96,1977183.9147684462,17479220.706934962,18015189.464540195,1932179.5558229082,0.8852928099999999,0.028866008714461204,0.00610324919508013,0.3089619125055518,0.04082933842121393,0.0017972420153141815,45004.35894553795
30600096,Mean DQN,707,3,96,historical,2021,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,1638737.1109534837,17598311.83133045,17812082.353966605,1595039.113322983,1.0,0.026619451552693112,0.00548024503382271,0.3107012662647423,0.07629639424332038,0.0001063311680022059,43697.99763050073
30600096,Mean DQN,707,3,96,historical,2022,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,1435130.3740490787,17852741.811843134,17859140.91286316,1393405.799650897,0.97,0.02719521425622296,0.005800779854174924,0.31068860954001876,0.018950521332755123,9.225988430381835e-05,41724.574398181685
30600096,Mean DQN,707,3,96,historical,2023,SHIFT|unit=34091|from=34|to=11|PRICE=1,SHIFT,96,1730246.51213127,17766382.51882881,18052434.287926,1686621.0814410741,0.9409,0.028706204241070964,0.005290320576419398,0.31068873353065085,0.037233626477295,4.1403829631775776e-08,43625.430690195826
30600096,Mean DQN,707,3,96,historical,2024,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,3819794.185977131,15704486.294926748,18078037.482318405,3777065.8651513457,0.912673,0.028408442948166773,0.005449227314553322,0.31066261148162455,0.02162974435954457,0.0001506537203152709,42728.320825785224
30600096,Mean DQN,707,3,96,historical,2025,SHIFT|unit=75056|from=75|to=92|PRICE=2,SHIFT,96,2395746.0919879675,17060658.52971544,18015189.464540195,2350741.7330424297,0.8852928099999999,0.028866008714461204,0.00610324919508013,0.3089619125055518,0.04082933842121393,0.0017972420153141815,45004.35894553795
30600097,Mean DQN,707,3,97,historical,2021,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,1478630.6690639108,17758418.27322002,17812082.353966605,1434932.6714334101,1.0,0.026619451552693112,0.00548024503382271,0.3107012662647423,0.07629639424332038,0.0001063311680022059,43697.99763050073
30600097,Mean DQN,707,3,97,historical,2022,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,2652681.051772997,16635191.134119216,17859140.91286316,2610956.477374815,0.97,0.02719521425622296,0.005800779854174924,0.31068860954001876,0.018950521332755123,9.225988430381835e-05,41724.574398181685
30600097,Mean DQN,707,3,97,historical,2023,SHIFT|unit=34091|from=34|to=11|PRICE=1,SHIFT,96,2247346.5089603476,17249282.52199973,18052434.287926,2203721.0782701517,0.9409,0.028706204241070964,0.005290320576419398,0.31068873353065085,0.037233626477295,4.1403829631775776e-08,43625.430690195826
30600097,Mean DQN,707,3,97,historical,2024,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,1909623.0891914368,17614657.391712442,18078037.482318405,1866894.7683656516,0.912673,0.028408442948166773,0.005449227314553322,0.31066261148162455,0.02162974435954457,0.0001506537203152709,42728.320825785224
30600097,Mean DQN,707,3,97,historical,2025,SHIFT|unit=75056|from=75|to=92|PRICE=2,SHIFT,96,572273.0404467955,18884131.581256613,18015189.464540195,527268.6815012576,0.8852928099999999,0.028866008714461204,0.00610324919508013,0.3089619125055518,0.04082933842121393,0.0017972420153141815,45004.35894553795
30600098,Mean DQN,707,3,98,historical,2021,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,3260657.4086209517,15976391.53366298,17812082.353966605,3216959.410990451,1.0,0.026619451552693112,0.00548024503382271,0.3107012662647423,0.07629639424332038,0.0001063311680022059,43697.99763050073
30600098,Mean DQN,707,3,98,historical,2022,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,3098691.0997878145,16189181.086104399,17859140.91286316,3056966.5253896327,0.97,0.02719521425622296,0.005800779854174924,0.31068860954001876,0.018950521332755123,9.225988430381835e-05,41724.574398181685
30600098,Mean DQN,707,3,98,historical,2023,SHIFT|unit=34091|from=34|to=11|PRICE=1,SHIFT,96,3246300.324531311,16250328.706428768,18052434.287926,3202674.8938411153,0.9409,0.028706204241070964,0.005290320576419398,0.31068873353065085,0.037233626477295,4.1403829631775776e-08,43625.430690195826
30600098,Mean DQN,707,3,98,historical,2024,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,2373111.283584632,17151169.197319247,18078037.482318405,2330382.9627588466,0.912673,0.028408442948166773,0.005449227314553322,0.31066261148162455,0.02162974435954457,0.0001506537203152709,42728.320825785224
30600098,Mean DQN,707,3,98,historical,2025,SHIFT|unit=75056|from=75|to=92|PRICE=2,SHIFT,96,3007252.506518781,16449152.115184627,18015189.464540195,2962248.1475732434,0.8852928099999999,0.028866008714461204,0.00610324919508013,0.3089619125055518,0.04082933842121393,0.0017972420153141815,45004.35894553795
30600099,Mean DQN,707,3,99,historical,2021,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,1015358.5446721949,18221690.397611737,17812082.353966605,971660.5470416942,1.0,0.026619451552693112,0.00548024503382271,0.3107012662647423,0.07629639424332038,0.0001063311680022059,43697.99763050073
30600099,Mean DQN,707,3,99,historical,2022,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,3598026.456840737,15689845.729051476,17859140.91286316,3556301.882442555,0.97,0.02719521425622296,0.005800779854174924,0.31068860954001876,0.018950521332755123,9.225988430381835e-05,41724.574398181685
30600099,Mean DQN,707,3,99,historical,2023,SHIFT|unit=34091|from=34|to=11|PRICE=1,SHIFT,96,-430709.09859832004,19927338.1295584,18052434.287926,-474334.52928851586,0.9409,0.028706204241070964,0.005290320576419398,0.31068873353065085,0.037233626477295,4.1403829631775776e-08,43625.430690195826
30600099,Mean DQN,707,3,99,historical,2024,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,2393784.3976417333,17130496.083262146,18078037.482318405,2351056.076815948,0.912673,0.028408442948166773,0.005449227314553322,0.31066261148162455,0.02162974435954457,0.0001506537203152709,42728.320825785224
30600099,Mean DQN,707,3,99,historical,2025,SHIFT|unit=75056|from=75|to=92|PRICE=2,SHIFT,96,824376.7521138676,18632027.86958954,18015189.464540195,779372.3931683296,0.8852928099999999,0.028866008714461204,0.00610324919508013,0.3089619125055518,0.04082933842121393,0.0017972420153141815,45004.35894553795
30600000,QR Mean,707,2,0,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,1359184.6227325425,17877864.31955139,17812082.353966605,1315496.5144925525,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600000,QR Mean,707,2,0,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,1971501.6017945148,17316370.5840977,17859140.91286316,1929787.1301854814,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600000,QR Mean,707,2,0,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,1118928.3453024067,18377700.685657673,18052434.287926,1075210.8291258174,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600000,QR Mean,707,2,0,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,294154.8903238997,19230125.59057998,18078037.482318405,251463.92590282054,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600000,QR Mean,707,2,0,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,557440.4910598807,18898964.130643528,18015189.464540195,512530.1515584893,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600001,QR Mean,707,2,1,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,321738.6399455182,18915310.302338414,17812082.353966605,278050.5317055282,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600001,QR Mean,707,2,1,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,2168625.1186823472,17119247.067209866,17859140.91286316,2126910.647073314,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600001,QR Mean,707,2,1,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,-896790.742731493,20393419.773691572,18052434.287926,-940508.2589080823,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600001,QR Mean,707,2,1,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,3260407.588354895,16263872.892548984,18078037.482318405,3217716.623933816,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600001,QR Mean,707,2,1,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,1011706.253858462,18444698.367844947,18015189.464540195,966795.9143570706,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600002,QR Mean,707,2,2,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,1530124.085777793,17706924.85650614,17812082.353966605,1486435.9775378031,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600002,QR Mean,707,2,2,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,2143490.6438278668,17144381.542064346,17859140.91286316,2101776.1722188336,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600002,QR Mean,707,2,2,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,57504.9878163673,19439124.043143712,18052434.287926,13787.471639778036,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600002,QR Mean,707,2,2,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,-366625.2803777829,19890905.76128166,18078037.482318405,-409316.244798862,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600002,QR Mean,707,2,2,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,555615.2792443372,18900789.34245907,18015189.464540195,510704.93974294583,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600003,QR Mean,707,2,3,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,2068744.5278207734,17168304.41446316,17812082.353966605,2025056.4195807835,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600003,QR Mean,707,2,3,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,743780.3544337116,18544091.8314585,17859140.91286316,702065.8828246782,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600003,QR Mean,707,2,3,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,3004426.5130068846,16492202.517953195,18052434.287926,2960708.9968302953,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600003,QR Mean,707,2,3,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,4229908.601893922,15294371.879009956,18078037.482318405,4187217.6374728433,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600003,QR Mean,707,2,3,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,503109.11105692387,18953295.510646485,18015189.464540195,458198.77155553247,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600004,QR Mean,707,2,4,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,1559243.4194991514,17677805.52278478,17812082.353966605,1515555.3112591614,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600004,QR Mean,707,2,4,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,3305556.438124215,15982315.747767998,17859140.91286316,3263841.966515182,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600004,QR Mean,707,2,4,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,872335.7513449751,18624293.279615104,18052434.287926,828618.2351683858,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600004,QR Mean,707,2,4,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,-781426.388975434,20305706.869879313,18078037.482318405,-824117.3533965132,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600004,QR Mean,707,2,4,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,1430036.1697063856,18026368.451997023,18015189.464540195,1385125.8302049942,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600005,QR Mean,707,2,5,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,147270.49726294354,19089778.44502099,17812082.353966605,103582.38902295352,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600005,QR Mean,707,2,5,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,549097.9650875926,18738774.22080462,17859140.91286316,507383.49347855925,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600005,QR Mean,707,2,5,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,-449795.67007062584,19946424.701030705,18052434.287926,-493513.1862472151,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600005,QR Mean,707,2,5,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,-609466.5775682405,20133747.05847212,18078037.482318405,-652157.5419893196,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600005,QR Mean,707,2,5,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,1194682.7876509093,18261721.8340525,18015189.464540195,1149772.4481495179,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600006,QR Mean,707,2,6,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,3348340.599934535,15888708.342349397,17812082.353966605,3304652.491694545,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600006,QR Mean,707,2,6,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,2283194.905150514,17004677.2807417,17859140.91286316,2241480.433541481,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600006,QR Mean,707,2,6,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,-233231.77123638615,19729860.802196465,18052434.287926,-276949.2874129754,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600006,QR Mean,707,2,6,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,3326119.270223474,16198161.210680405,18078037.482318405,3283428.305802395,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600006,QR Mean,707,2,6,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,4100642.118943706,15355762.502759703,18015189.464540195,4055731.779442315,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600007,QR Mean,707,2,7,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,1313991.0635309964,17923057.878752936,17812082.353966605,1270302.9552910065,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600007,QR Mean,707,2,7,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,492331.854886163,18795540.33100605,17859140.91286316,450617.3832771297,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600007,QR Mean,707,2,7,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,2472363.808143366,17024265.222816713,18052434.287926,2428646.291966777,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600007,QR Mean,707,2,7,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,3695223.1816234477,15829057.299280431,18078037.482318405,3652532.2172023687,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600007,QR Mean,707,2,7,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,2477116.764170952,16979287.857532457,18015189.464540195,2432206.424669561,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600008,QR Mean,707,2,8,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,2253289.6715678237,16983759.27071611,17812082.353966605,2209601.5633278335,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600008,QR Mean,707,2,8,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,3424993.270169448,15862878.915722765,17859140.91286316,3383278.798560415,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600008,QR Mean,707,2,8,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,2551295.2998775467,16945333.731082533,18052434.287926,2507577.7837009574,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600008,QR Mean,707,2,8,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,-927252.9561857656,20451533.437089644,18078037.482318405,-969943.9206068447,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600008,QR Mean,707,2,8,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,2309291.039254777,17147113.58244863,18015189.464540195,2264380.699753386,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600009,QR Mean,707,2,9,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,1290650.1098121963,17946398.832471736,17812082.353966605,1246962.0015722064,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600009,QR Mean,707,2,9,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,1855871.8574113175,17432000.328480896,17859140.91286316,1814157.385802284,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600009,QR Mean,707,2,9,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,-2458314.5900062546,21954943.620966334,18052434.287926,-2502032.106182844,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600009,QR Mean,707,2,9,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,-1041269.6760670803,20565550.15697096,18078037.482318405,-1083960.6404881594,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600009,QR Mean,707,2,9,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,2183214.186824225,17273190.434879184,18015189.464540195,2138303.8473228337,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600010,QR Mean,707,2,10,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,-685644.3260195218,19922693.268303454,17812082.353966605,-729332.4342595118,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600010,QR Mean,707,2,10,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,487453.472982537,18800418.712909676,17859140.91286316,445739.00137350365,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600010,QR Mean,707,2,10,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,2022655.63650107,17473973.39445901,18052434.287926,1978938.1203244808,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600010,QR Mean,707,2,10,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,956595.7232066803,18567684.7576972,18078037.482318405,913904.7587856011,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600010,QR Mean,707,2,10,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,2500505.2679633386,16955899.35374007,18015189.464540195,2455594.9284619475,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600011,QR Mean,707,2,11,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,-233999.63957201317,19471048.581855945,17812082.353966605,-277687.7478120032,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600011,QR Mean,707,2,11,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,1429674.6793608256,17858197.506531388,17859140.91286316,1387960.2077517922,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600011,QR Mean,707,2,11,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,1016922.0378477126,18479706.993112367,18052434.287926,973204.5216711233,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600011,QR Mean,707,2,11,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,2858147.254678428,16666133.22622545,18078037.482318405,2815456.290257349,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
30600011,QR Mean,707,2,11,historical,2025,SHIFT|unit=92063|from=75|to=79|PRICE=2,SHIFT,96,448812.3737990074,19007592.2479044,18015189.464540195,403902.034297616,0.8852928099999999,0.02879605049402777,0.00608995047744656,0.30901211370475185,0.045394295805295214,0.00019547264689003414,44910.33950139139
30600012,QR Mean,707,2,12,historical,2021,SHIFT|unit=93001|from=93|to=75|PRICE=2,SHIFT,96,-384650.6741080396,19621699.61639197,17812082.353966605,-428338.7823480296,1.0,0.026602550707222058,0.005480301837093365,0.3106953230273512,0.07630549123887051,0.0001506537203152709,43688.10823999001
30600012,QR Mean,707,2,12,historical,2022,SHIFT|unit=93055|from=93|to=75|PRICE=2,SHIFT,96,-120538.10937951505,19408410.29527173,17859140.91286316,-162252.5809885484,0.97,0.02717444132067944,0.005804336225724939,0.31067912654568985,0.019055324475728132,0.0001063311680022059,41714.47160903337
30600012,QR Mean,707,2,12,historical,2023,SHIFT|unit=93070|from=93|to=75|PRICE=2,SHIFT,96,-30599.82935060188,19527228.86031068,18052434.287926,-74317.34552719115,0.9409,0.02865445319878807,0.005625954051933133,0.31066248749099246,0.0331341551189537,9.225988430381835e-05,43717.51617658926
30600012,QR Mean,707,2,12,historical,2024,SHIFT|unit=75056|from=75|to=92|PRICE=1,SHIFT,96,1512712.3806391582,18011568.10026472,18078037.482318405,1470021.4162180792,0.912673,0.028319207274138617,0.005006901377986458,0.3089617885149197,0.027424495075678977,0.0017972420153141815,42690.964421079145
