code_commune,rga_hazard,flood_hazard,exposure_proxy,mhat,qhat_0.99,tail_mean_ratio
01249,0.32962547785346785,0.3529504756977379,10395.0,213.316810600033,651.5709153193106,3.0544752356203184
01250,0.32962547785346785,0.3529504756977379,2008.0,210.88224372415843,644.1345910874902,3.0544752356203184
01252,0.32962547785346785,0.3529504756977379,841.0,199.8644649657152,588.5120971327829,2.944555938114043
01254,0.32962547785346785,0.3529504756977379,2186.0,206.16043301658215,622.9354111234602,3.0216050772136063
01255,0.32962547785346785,0.3529504756977379,668.0,201.13924467552926,592.265757297103,2.9445559381140427
01257,0.32962547785346785,0.3529504756977379,369.0,174.92786247691134,478.6521887925935,2.736283299956121
01258,0.7507688770084218,0.3529504756977379,1196.0,250.06775455174005,883.9599900942408,3.5348819430109524
01259,0.32962547785346785,0.3529504756977379,709.0,201.29916277763016,592.7366450942562,2.944555938114043
01260,0.32962547785346785,0.3529504756977379,336.0,170.81852266751557,467.40787089829894,2.736283299956121
01261,0.7507688770084218,0.3529504756977379,664.0,236.22668794229705,825.9855805851738,3.4965802881126486
01262,0.7507688770084218,0.9412779167025955,6895.0,314.0516122777361,1287.182323235034,4.098633068301829
01263,0.8895691414446265,0.3529504756977379,3799.0,285.3354327976997,1098.922106737044,3.8513341857412082
01264,0.32962547785346785,0.3529504756977379,1018.0,193.78416292132823,565.6032064572701,2.91872771195906
01265,0.7507688770084218,0.3529504756977379,3568.0,260.828599605799,942.6479132902238,3.6140511995804383
01266,0.9579057802305194,0.3529504756977379,2743.0,289.00850294501254,1147.820865412728,3.971581644541147
01267,0.32962547785346785,0.3529504756977379,965.0,187.06087921829504,531.0549654003447,2.8389418868314937
01268,0.32962547785346785,0.3529504756977379,239.0,182.28651975538136,513.1571753548753,2.815113130929838
01269,0.32962547785346785,0.8085280676036906,3416.0,246.12083449430614,824.2680320905979,3.3490380194110174
01272,0.7507688770084218,0.3529504756977379,1565.0,235.49350267120485,823.4219394187382,3.4965802881126486
01273,0.7507688770084218,0.3529504756977379,1794.0,244.88453833253638,856.258449597113,3.4965802881126486
01274,0.32962547785346785,0.3529504756977379,628.0,192.67613758874433,562.3691822135048,2.9187277119590602
01275,0.7507688770084218,0.3529504756977379,2421.0,263.66996374264465,952.9167487574356,3.6140511995804383
01276,0.7507688770084218,0.8085280676036906,1662.0,298.6799708331064,1186.2318897528507,3.971581644541148
01277,0.7507688770084218,0.3529504756977379,122.0,202.08730224095848,646.8735387108038,3.200960829985771
01279,0.32962547785346785,0.3529504756977379,72.0,158.81446168520648,419.545627446092,2.6417344050045823
01280,0.32962547785346785,0.3529504756977379,151.0,159.45803155623554,421.2457681164138,2.6417344050045823
01281,0.32962547785346785,0.3529504756977379,5082.0,215.61890749110262,658.6026132630814,3.054475235620319
01282,0.32962547785346785,0.3529504756977379,263.0,184.56355277470294,523.9652007545392,2.838941886831494
01283,0.8895691414446265,0.3529504756977379,22480.0,284.0209127438076,1093.8594507156472,3.8513341857412087
01284,0.7507688770084218,0.3529504756977379,732.0,248.97080670586223,880.0824089614225,3.5348819430109524
01285,0.32962547785346785,0.3529504756977379,1315.0,213.2460049250874,651.3546411386479,3.0544752356203184
01286,0.32962547785346785,0.3529504756977379,962.0,191.14899798282687,542.6608969993159,2.8389418868314937
01288,0.32962547785346785,0.3529504756977379,2916.0,201.83043469690892,594.3010049789218,2.944555938114043
01289,0.8895691414446265,0.3529504756977379,6444.0,281.35056760698217,1083.5750592024635,3.8513341857412087
01290,0.32962547785346785,0.3529504756977379,1387.0,194.3503384256863,567.2557185916723,2.9187277119590602
01291,0.9579057802305194,0.3529504756977379,869.0,268.0481217732195,1008.9908642119192,3.7642153861670025
01293,0.32962547785346785,0.3529504756977379,153.0,173.30063600813324,474.1996361808294,2.736283299956121
