code_commune,mhat,loc_rel,zone_static_zoning,rel_static_zoning,zone_mean_dqn,rel_mean_dqn,zone_qr_mean,rel_qr_mean,zone_tail_qr_zoning,rel_tail_qr_zoning
01115,267.04686733570406,0.9814617142830502,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01116,179.831221943488,0.6609231597852703,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01117,170.53349855461408,0.6267517814530079,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01118,183.42334809636264,0.6741250906938602,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01121,169.8759868713485,0.6243352672648533,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01123,250.02499131080666,0.918902210064235,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01124,246.96269397324238,0.9076475279758208,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01125,252.03518385128686,0.9262901529991302,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01127,249.5375048527748,0.9171105796303596,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01128,243.95508238292197,0.8965938292120654,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01129,172.98188418791747,0.6357501898030566,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01130,271.8144989574592,0.9989839116083444,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01133,283.3357912485818,1.0413274425234118,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01134,272.1060719986672,1.000055512933302,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01135,198.07898722592358,0.7279881030089629,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01136,243.01204053612528,0.8931279227334314,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01138,202.48936696265912,0.7441973134005387,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01139,223.45626920035514,0.8212557414537143,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01140,254.4978722287803,0.935341127387387,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01141,197.728584247665,0.7267002874612177,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01142,264.1693027865717,0.9708859697947193,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01143,211.7751548960806,0.778324826052271,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01145,183.9129923347637,0.675924651491575,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01146,199.6675182565873,0.7338263380877033,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01147,247.33315650343454,0.9090090672201774,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01148,266.81746113239427,0.9806185910971693,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01149,342.37743100842516,1.2583197238817734,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01150,175.14973623788694,0.6437175695012441,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01151,188.90090629112535,0.6942564395823637,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01152,175.45306588379566,0.6448323791870368,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01153,204.86001266090983,0.7529100087194395,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01155,161.04598325327976,0.5918828720183632,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01156,197.00387075183195,0.7240367903864131,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01157,289.80915777401253,1.0651186274589197,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01158,195.45029460897263,0.7183270229599967,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01159,277.2762654767221,1.019057222276583,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01160,217.07495770683624,0.7978028809866039,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01162,172.61508922796145,0.6344021297648301,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01163,256.7439360854308,0.9435959543588871,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01165,249.88668974409694,0.9183939184145138,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01166,212.02030112933724,0.77922579764854,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01167,260.373927630604,0.9569370497265403,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01169,207.04168249159326,0.7609281720979689,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01170,258.61815358221895,0.9504841561778756,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01171,210.59179968428637,0.7739757099350865,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01173,213.34471019930967,0.7840933207511164,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01174,167.61145692618894,0.6160125729595588,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
